               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 150,            0.017288,           0.0065019,           0.0033867,              0.9476,             0.95331,             0.95174,             0.76509,            0.021301,           0.0062408,           0.0016025,           0.0040996,           0.0040996,           0.0040996
                 151,             0.01751,           0.0062876,           0.0031763,             0.94714,             0.95372,             0.95174,              0.7672,            0.021043,           0.0061404,           0.0016173,             0.00406,             0.00406,             0.00406
                 152,             0.01806,            0.006046,            0.003123,             0.94833,             0.95219,             0.95174,             0.76372,            0.020493,           0.0060906,           0.0015854,           0.0040204,           0.0040204,           0.0040204
                 153,            0.017775,           0.0063889,           0.0032367,             0.94908,             0.95384,             0.95174,             0.77477,            0.020462,           0.0059813,           0.0016976,           0.0039808,           0.0039808,           0.0039808
                 154,            0.017874,           0.0065025,           0.0030339,             0.95023,             0.95384,             0.95174,             0.77622,            0.020159,           0.0060719,            0.001738,           0.0039412,           0.0039412,           0.0039412
                 155,            0.017315,           0.0064419,           0.0036397,             0.94816,             0.95326,             0.95174,             0.77274,            0.020867,           0.0060439,           0.0017689,           0.0039016,           0.0039016,           0.0039016
                 156,            0.016915,           0.0061705,           0.0030375,              0.9474,             0.95192,             0.95174,             0.77667,            0.020895,            0.006088,           0.0016539,            0.003862,            0.003862,            0.003862
                 157,            0.017855,           0.0063104,           0.0028676,             0.94591,              0.9538,             0.95174,             0.77375,              0.0204,            0.006124,           0.0017141,           0.0038224,           0.0038224,           0.0038224
                 158,             0.01732,           0.0062333,           0.0027943,             0.94523,             0.94823,             0.95103,             0.78407,            0.020337,           0.0060223,           0.0020718,           0.0037828,           0.0037828,           0.0037828
                 159,            0.017507,           0.0060785,            0.003041,             0.94477,             0.94869,             0.95174,             0.78605,            0.020273,           0.0060239,           0.0021343,           0.0037432,           0.0037432,           0.0037432
                 160,            0.017476,           0.0061069,           0.0026545,             0.94551,             0.95186,             0.95174,             0.78345,            0.020193,           0.0060878,           0.0020798,           0.0037036,           0.0037036,           0.0037036
                 161,            0.017222,           0.0060202,           0.0025872,             0.94598,             0.95386,             0.95174,             0.77198,            0.020568,           0.0062556,           0.0017373,            0.003664,            0.003664,            0.003664
                 162,            0.016776,           0.0061414,           0.0028324,             0.94731,             0.95397,             0.95174,             0.78694,            0.020383,           0.0060661,           0.0014813,           0.0036244,           0.0036244,           0.0036244
                 163,            0.016699,           0.0060854,           0.0032967,             0.94794,             0.95032,             0.95158,             0.78353,            0.020417,           0.0061101,           0.0016274,           0.0035848,           0.0035848,           0.0035848
                 164,            0.017248,           0.0061734,           0.0029831,             0.94881,             0.95109,             0.95158,              0.7709,            0.020921,           0.0061652,           0.0014937,           0.0035452,           0.0035452,           0.0035452
                 165,            0.016798,           0.0061146,           0.0034111,             0.95006,             0.94692,             0.95092,             0.78205,             0.02099,           0.0061505,           0.0014002,           0.0035056,           0.0035056,           0.0035056
                 166,            0.017132,           0.0061491,           0.0032127,             0.95014,             0.94886,              0.9513,             0.77914,            0.020093,           0.0061118,            0.001542,            0.003466,            0.003466,            0.003466
                 167,            0.016107,           0.0059887,           0.0025758,               0.949,             0.95212,             0.95174,             0.78423,             0.02027,           0.0061565,           0.0016163,           0.0034264,           0.0034264,           0.0034264
                 168,            0.016527,           0.0057985,           0.0026841,             0.94868,             0.95135,             0.94931,             0.77246,            0.020555,           0.0062006,           0.0016444,           0.0033868,           0.0033868,           0.0033868
                 169,            0.016509,           0.0058372,           0.0022658,             0.94877,               0.953,             0.95197,             0.78279,            0.020538,           0.0061024,           0.0015711,           0.0033472,           0.0033472,           0.0033472
                 170,            0.016807,           0.0062863,           0.0025062,             0.94866,              0.9535,             0.95181,             0.77768,            0.021294,           0.0061155,           0.0014576,           0.0033076,           0.0033076,           0.0033076
                 171,            0.016572,           0.0060353,           0.0030693,             0.95035,             0.95219,             0.95174,             0.77717,            0.020764,           0.0060339,           0.0013849,            0.003268,            0.003268,            0.003268
                 172,            0.016409,           0.0063298,           0.0032599,             0.94935,             0.95358,             0.95181,             0.78281,            0.020303,           0.0059689,           0.0014396,           0.0032284,           0.0032284,           0.0032284
                 173,            0.016871,            0.006324,           0.0033494,             0.94984,             0.95174,             0.95174,             0.78207,             0.02025,            0.005988,           0.0016967,           0.0031888,           0.0031888,           0.0031888
                 174,            0.015996,           0.0058771,           0.0024937,             0.94963,             0.95111,             0.95181,             0.76853,            0.021104,            0.006088,           0.0016801,           0.0031492,           0.0031492,           0.0031492
                 175,            0.016034,           0.0061648,           0.0027403,             0.95012,             0.95204,             0.95174,             0.77715,            0.020533,           0.0062402,           0.0015844,           0.0031096,           0.0031096,           0.0031096
                 176,            0.016228,           0.0058237,           0.0026888,             0.95147,             0.95583,             0.95321,             0.78217,            0.020632,           0.0062362,           0.0013791,             0.00307,             0.00307,             0.00307
                 177,            0.015745,           0.0061259,           0.0032218,             0.94694,             0.95023,             0.95181,             0.77549,            0.020459,           0.0062735,           0.0016833,           0.0030304,           0.0030304,           0.0030304
                 178,              0.0162,           0.0059907,           0.0033217,             0.95032,             0.95227,             0.95174,              0.7805,            0.020051,           0.0062293,           0.0014397,           0.0029908,           0.0029908,           0.0029908
                 179,            0.015532,           0.0059954,           0.0023319,             0.94956,             0.95328,             0.95181,             0.78148,            0.020468,           0.0061293,           0.0013459,           0.0029512,           0.0029512,           0.0029512
                 180,            0.015666,           0.0058325,           0.0024374,             0.94999,             0.95346,             0.95181,              0.7817,            0.020658,            0.006088,           0.0012815,           0.0029116,           0.0029116,           0.0029116
                 181,            0.015163,           0.0058754,           0.0021629,             0.95011,             0.95225,             0.95182,             0.77877,            0.020711,           0.0061724,           0.0012558,            0.002872,            0.002872,            0.002872
                 182,            0.015806,           0.0057678,           0.0027464,              0.9495,             0.95195,             0.95181,             0.77815,            0.020985,           0.0063118,           0.0011942,           0.0028324,           0.0028324,           0.0028324
                 183,            0.015759,           0.0059107,           0.0021781,             0.95063,              0.9502,             0.95181,             0.77486,            0.021284,           0.0062186,           0.0012092,           0.0027928,           0.0027928,           0.0027928
                 184,            0.016425,           0.0059687,           0.0024389,             0.95045,             0.94974,             0.95185,             0.77491,            0.020928,           0.0062029,           0.0012799,           0.0027532,           0.0027532,           0.0027532
                 185,            0.015531,           0.0058908,           0.0025749,             0.94995,             0.95353,             0.95181,             0.77779,            0.020477,           0.0062385,           0.0016381,           0.0027136,           0.0027136,           0.0027136
                 186,            0.016151,            0.005957,           0.0026579,             0.94999,             0.95431,             0.95181,             0.78796,            0.020608,           0.0061654,           0.0014686,            0.002674,            0.002674,            0.002674
                 187,            0.015089,           0.0059939,           0.0025513,             0.95022,             0.95389,             0.95181,             0.78792,            0.020643,           0.0060926,           0.0013559,           0.0026344,           0.0026344,           0.0026344
                 188,            0.015585,           0.0059599,           0.0018851,             0.95024,             0.95399,             0.95181,             0.78106,            0.020407,           0.0061853,           0.0013508,           0.0025948,           0.0025948,           0.0025948
                 189,            0.015435,           0.0059487,            0.002238,             0.95093,             0.95301,             0.95174,             0.78331,            0.020729,           0.0061664,           0.0014421,           0.0025552,           0.0025552,           0.0025552
                 190,            0.015561,           0.0059588,           0.0029463,             0.95117,             0.95355,             0.95181,             0.78774,            0.020167,           0.0060869,           0.0012451,           0.0025156,           0.0025156,           0.0025156
                 191,            0.015295,           0.0056532,           0.0023681,             0.95058,             0.95384,             0.95181,             0.78031,            0.020158,           0.0060922,           0.0013205,            0.002476,            0.002476,            0.002476
                 192,            0.015293,           0.0056748,           0.0024126,             0.94982,             0.95266,             0.95189,              0.7888,            0.019983,           0.0061187,           0.0012375,           0.0024364,           0.0024364,           0.0024364
                 193,             0.01594,           0.0058856,            0.002749,             0.95029,             0.95262,             0.95181,             0.78483,            0.020404,           0.0060819,           0.0011876,           0.0023968,           0.0023968,           0.0023968
                 194,            0.015164,           0.0059642,           0.0028402,             0.94936,             0.95374,             0.95181,             0.77971,            0.020531,           0.0061047,           0.0010997,           0.0023572,           0.0023572,           0.0023572
                 195,             0.01511,            0.005695,           0.0024573,             0.94905,             0.95222,             0.95174,             0.78085,            0.020518,            0.006086,           0.0011287,           0.0023176,           0.0023176,           0.0023176
                 196,            0.014875,           0.0058311,           0.0023895,             0.94965,             0.95159,             0.95174,              0.7855,            0.020576,           0.0061525,           0.0011263,            0.002278,            0.002278,            0.002278
                 197,            0.014369,           0.0057303,           0.0018949,             0.94986,             0.95194,             0.95174,             0.78243,            0.020953,            0.006273,           0.0010697,           0.0022384,           0.0022384,           0.0022384
                 198,            0.015034,           0.0057139,           0.0017556,             0.95071,             0.95401,             0.95181,              0.7833,            0.020656,           0.0063154,           0.0011108,           0.0021988,           0.0021988,           0.0021988
                 199,            0.015045,           0.0056803,           0.0023589,             0.95033,             0.95395,             0.95182,             0.78972,            0.020128,           0.0062338,            0.001141,           0.0021592,           0.0021592,           0.0021592
                 200,            0.014668,           0.0055525,           0.0023807,              0.9498,             0.95397,             0.95181,             0.78024,            0.020661,            0.006218,           0.0012535,           0.0021196,           0.0021196,           0.0021196
                 201,            0.014498,           0.0058859,           0.0019512,             0.94841,             0.95139,             0.95174,             0.77821,            0.020567,           0.0062199,           0.0013092,             0.00208,             0.00208,             0.00208
                 202,            0.014671,           0.0059385,           0.0020755,              0.9483,              0.9526,             0.95181,             0.78748,            0.020171,           0.0061622,           0.0011792,           0.0020404,           0.0020404,           0.0020404
                 203,            0.014465,           0.0058483,           0.0020158,             0.94999,             0.95079,             0.95181,             0.78363,            0.020401,           0.0062066,           0.0011009,           0.0020008,           0.0020008,           0.0020008
                 204,            0.014713,           0.0057674,            0.002651,             0.94966,             0.95029,             0.95181,             0.78279,            0.020371,           0.0061755,           0.0010912,           0.0019612,           0.0019612,           0.0019612
                 205,            0.014867,           0.0056632,           0.0024827,             0.94921,             0.95068,             0.95181,             0.77964,            0.020565,           0.0061736,           0.0012104,           0.0019216,           0.0019216,           0.0019216
                 206,            0.014629,           0.0058365,           0.0027572,             0.94929,             0.95097,             0.95198,             0.78636,            0.020007,           0.0061973,           0.0012295,            0.001882,            0.001882,            0.001882
                 207,            0.014247,           0.0057301,           0.0020954,             0.94845,             0.95377,             0.95198,              0.7755,            0.020645,            0.006227,           0.0011624,           0.0018424,           0.0018424,           0.0018424
                 208,            0.014299,           0.0058414,           0.0022318,             0.94979,             0.95193,             0.95183,                0.78,            0.020456,           0.0062226,           0.0011182,           0.0018028,           0.0018028,           0.0018028
                 209,            0.014236,           0.0057185,           0.0018743,             0.95048,             0.95112,             0.95181,             0.78401,            0.020262,           0.0062213,           0.0010291,           0.0017632,           0.0017632,           0.0017632
                 210,             0.01443,           0.0056583,           0.0020345,             0.94967,             0.95183,             0.95174,              0.7801,            0.020334,           0.0061471,          0.00099599,           0.0017236,           0.0017236,           0.0017236
                 211,            0.014916,           0.0054497,           0.0020956,             0.94875,             0.95186,             0.95174,             0.78209,            0.020546,           0.0061413,          0.00097886,            0.001684,            0.001684,            0.001684
                 212,            0.014487,           0.0056199,           0.0017161,             0.94757,              0.9522,             0.95182,             0.78603,            0.020404,           0.0061118,           0.0010712,           0.0016444,           0.0016444,           0.0016444
                 213,            0.013667,           0.0053791,           0.0019592,             0.94789,              0.9517,             0.95182,             0.78174,            0.020633,           0.0061012,           0.0010908,           0.0016048,           0.0016048,           0.0016048
                 214,            0.013727,           0.0056857,           0.0019288,             0.94964,             0.95025,             0.95182,             0.78587,            0.020078,           0.0061375,           0.0010898,           0.0015652,           0.0015652,           0.0015652
                 215,            0.013843,           0.0054501,           0.0019072,             0.94659,             0.95203,             0.95182,             0.78036,            0.020302,           0.0061547,           0.0010719,           0.0015256,           0.0015256,           0.0015256
                 216,            0.013848,           0.0054286,           0.0021647,             0.94834,             0.95186,             0.95185,             0.78795,            0.020149,           0.0061089,          0.00096666,            0.001486,            0.001486,            0.001486
                 217,            0.014031,           0.0055205,            0.002046,              0.9493,             0.95187,             0.95198,             0.79105,            0.019954,           0.0060898,          0.00089982,           0.0014464,           0.0014464,           0.0014464
                 218,            0.013482,           0.0055829,           0.0018092,             0.94988,             0.95019,             0.95186,             0.78501,            0.019948,           0.0060885,          0.00092912,           0.0014068,           0.0014068,           0.0014068
                 219,            0.013223,           0.0051435,           0.0015375,             0.94993,              0.9485,             0.95182,             0.79108,            0.020114,           0.0060978,          0.00097452,           0.0013672,           0.0013672,           0.0013672
                 220,            0.013561,           0.0056288,           0.0018867,             0.95035,             0.94737,             0.95182,             0.78641,            0.020178,           0.0061535,           0.0010117,           0.0013276,           0.0013276,           0.0013276
                 221,            0.013606,           0.0054346,           0.0015127,             0.94947,             0.94935,             0.95182,             0.78115,             0.02039,           0.0061272,          0.00099479,            0.001288,            0.001288,            0.001288
                 222,            0.014465,           0.0057468,           0.0020916,             0.94901,             0.95263,             0.95182,              0.7853,            0.020375,           0.0061491,          0.00095532,           0.0012484,           0.0012484,           0.0012484
                 223,            0.013721,           0.0056355,           0.0016432,             0.94844,             0.95272,             0.95183,             0.78581,            0.020372,           0.0061372,          0.00092779,           0.0012088,           0.0012088,           0.0012088
                 224,            0.013191,           0.0054549,           0.0016441,             0.94744,             0.95223,             0.95183,             0.78187,            0.021053,            0.006174,          0.00090897,           0.0011692,           0.0011692,           0.0011692
                 225,            0.013686,            0.005602,           0.0015227,             0.94757,             0.95189,             0.95174,             0.78947,            0.020238,           0.0061058,           0.0008686,           0.0011296,           0.0011296,           0.0011296
                 226,            0.013234,            0.005386,           0.0015955,             0.94723,             0.95268,             0.95174,             0.79088,            0.020615,           0.0061572,          0.00082185,             0.00109,             0.00109,             0.00109
                 227,            0.013392,           0.0052391,           0.0015224,             0.94793,             0.95158,             0.95174,             0.78575,            0.020442,           0.0061834,          0.00082875,           0.0010504,           0.0010504,           0.0010504
                 228,            0.013831,           0.0057438,           0.0020873,             0.94811,             0.95123,             0.95174,             0.78978,            0.020198,           0.0061257,          0.00080735,           0.0010108,           0.0010108,           0.0010108
                 229,            0.013193,           0.0055829,            0.002033,             0.94802,             0.95174,             0.95174,             0.78465,            0.020535,           0.0061579,          0.00079124,           0.0009712,           0.0009712,           0.0009712
                 230,             0.01292,           0.0051956,           0.0015137,             0.94775,              0.9525,             0.95174,             0.78604,            0.020239,           0.0061659,          0.00080454,           0.0009316,           0.0009316,           0.0009316
                 231,            0.013315,           0.0052023,           0.0016809,             0.94871,             0.95201,             0.95174,             0.78865,            0.019908,           0.0061838,          0.00081845,            0.000892,            0.000892,            0.000892
                 232,            0.013145,           0.0052765,           0.0021231,             0.94894,              0.9538,             0.95174,             0.78929,            0.020202,           0.0061876,          0.00083602,           0.0008524,           0.0008524,           0.0008524
                 233,            0.013284,            0.005324,           0.0015233,             0.94879,             0.95293,             0.95183,             0.78705,            0.020326,           0.0061799,          0.00088312,           0.0008128,           0.0008128,           0.0008128
                 234,            0.012653,           0.0055169,           0.0016386,             0.94816,              0.9538,             0.95185,             0.78883,            0.020098,           0.0061679,          0.00089133,           0.0007732,           0.0007732,           0.0007732
                 235,             0.01251,           0.0051078,           0.0016821,             0.94917,             0.95292,             0.95186,             0.78879,            0.020047,            0.006182,           0.0008406,           0.0007336,           0.0007336,           0.0007336
                 236,            0.013004,           0.0052363,           0.0016838,             0.94991,             0.95206,             0.95184,             0.78536,            0.020372,           0.0062051,            0.000855,            0.000694,            0.000694,            0.000694
                 237,            0.012639,           0.0054382,           0.0014878,              0.9497,             0.95261,             0.95183,             0.78952,            0.020158,           0.0061715,           0.0008402,           0.0006544,           0.0006544,           0.0006544
                 238,            0.012735,           0.0053572,           0.0018732,             0.94961,             0.95272,             0.95183,             0.79651,            0.019976,           0.0061551,          0.00082794,           0.0006148,           0.0006148,           0.0006148
                 239,            0.012483,           0.0053514,            0.001362,             0.94979,             0.95266,             0.95174,             0.79011,            0.020199,           0.0062033,          0.00079003,           0.0005752,           0.0005752,           0.0005752
                 240,            0.012868,            0.005284,           0.0013787,             0.94979,             0.95326,             0.95174,             0.79184,            0.020233,           0.0062265,           0.0007569,           0.0005356,           0.0005356,           0.0005356
                 241,            0.012488,           0.0050901,           0.0015442,             0.94927,             0.95422,             0.95174,             0.79033,            0.019934,           0.0062034,          0.00076511,            0.000496,            0.000496,            0.000496
                 242,            0.012495,           0.0054512,           0.0011795,             0.94949,              0.9542,             0.95174,             0.79078,             0.01998,           0.0061724,          0.00076057,           0.0004564,           0.0004564,           0.0004564
                 243,            0.012294,           0.0055227,           0.0014311,             0.94937,             0.95421,             0.95174,             0.78766,            0.020348,            0.006204,          0.00074974,           0.0004168,           0.0004168,           0.0004168
                 244,            0.012372,           0.0052048,           0.0014825,             0.94955,             0.95342,             0.95174,             0.79498,            0.020345,            0.006181,          0.00073572,           0.0003772,           0.0003772,           0.0003772
                 245,            0.012713,           0.0054725,           0.0021434,             0.94968,             0.95307,             0.95174,             0.79059,            0.020471,           0.0062123,           0.0007524,           0.0003376,           0.0003376,           0.0003376
                 246,            0.012732,           0.0052387,            0.002378,             0.94998,             0.95293,             0.95174,             0.78938,            0.020352,           0.0062458,          0.00076017,            0.000298,            0.000298,            0.000298
                 247,            0.012091,           0.0051838,           0.0013186,              0.9498,             0.95259,             0.95174,              0.7875,            0.020443,           0.0062212,          0.00075495,           0.0002584,           0.0002584,           0.0002584
                 248,            0.011984,           0.0052301,           0.0017771,             0.94961,             0.95311,             0.95174,             0.79109,            0.020243,           0.0062027,          0.00074147,           0.0002188,           0.0002188,           0.0002188
                 249,            0.011856,            0.005396,           0.0013154,             0.94941,             0.95357,             0.95174,             0.79248,            0.020259,           0.0061967,          0.00072064,           0.0001792,           0.0001792,           0.0001792
